43.113,-77.675,0.27409
43.113,-77.674,0.27409
43.113,-77.673,0.27409
43.113,-77.671,0.27409
43.113,-77.67,0.27409
43.113,-77.669,0.27409
43.113,-77.667,0.27409
43.113,-77.666,0.27409
43.113,-77.665,0.1149
43.113,-77.663,0.1149
43.113,-77.662,0.1149
43.113,-77.66,0.1149
43.113,-77.659,0.1149
43.113,-77.658,0.1149
43.113,-77.656,0.42267
43.113,-77.655,0.1149
43.113,-77.654,0.1149
43.113,-77.652,0.1149
43.113,-77.651,0.1149
43.113,-77.65,0.1149
43.113,-77.648,0.1149
43.113,-77.647,0.1149
43.113,-77.645,0.1149
43.113,-77.644,0.1149
43.113,-77.643,0.1149
43.113,-77.641,0.13889
43.113,-77.64,0.13889
43.113,-77.639,0.13889
43.113,-77.637,0.13889
43.113,-77.636,0.13889
43.113,-77.635,0.13889
43.113,-77.633,0.13889
43.113,-77.632,0.13889
43.113,-77.631,0.21429
43.113,-77.629,0.21429
43.113,-77.628,0.21429
43.113,-77.626,0.21429
43.113,-77.625,0.13889
43.113,-77.624,0.13889
43.113,-77.622,0.13889
43.113,-77.621,0.5
43.113,-77.62,0.5
43.113,-77.618,0.5
43.113,-77.617,0.21429
43.113,-77.616,0.21429
43.113,-77.614,0.21429
43.113,-77.613,0.21429
43.113,-77.611,0.21429
43.113,-77.61,0.21429
43.113,-77.609,0.21429
43.113,-77.607,0.21429
43.113,-77.606,0.21429
43.113,-77.605,0.21429
43.113,-77.603,0.21429
43.113,-77.602,0.21429
43.113,-77.601,0.21429
43.113,-77.599,0.21429
43.113,-77.598,0.21429
43.113,-77.597,0.21429
43.113,-77.595,0.21429
43.113,-77.594,0.21429
43.113,-77.592,0.21429
43.113,-77.591,0.21429
43.113,-77.59,0.21429
43.113,-77.588,0.21429
43.113,-77.587,0.3087
43.113,-77.586,0.3087
43.113,-77.584,0.3087
43.113,-77.583,0.31247
43.113,-77.582,0.31247
43.113,-77.58,0.31247
43.113,-77.579,0.31247
43.113,-77.577,0.31247
43.113,-77.576,0.31247
43.113,-77.575,0.31247
43.113,-77.573,0.31247
43.113,-77.572,0.31247
43.113,-77.571,0.31247
43.113,-77.569,0.31247
43.113,-77.568,0.31247
43.113,-77.567,0.31247
43.113,-77.565,0.31247
43.113,-77.564,0.31247
43.113,-77.562,0.31247
43.113,-77.561,0.31247
43.113,-77.56,0.083283
43.113,-77.558,0.083283
43.113,-77.557,0.083283
43.113,-77.556,0.083283
43.113,-77.554,0.083283
43.113,-77.553,0.083283
43.113,-77.552,0.083283
43.113,-77.55,0.083283
43.113,-77.549,0.083283
43.113,-77.548,0.083283
43.113,-77.546,0.083283
43.113,-77.545,0.083283
43.113,-77.543,0.083283
43.113,-77.542,0.083283
43.113,-77.541,0.083283
43.115,-77.675,0.27409
43.115,-77.674,0.27409
43.115,-77.673,0.27409
43.115,-77.671,0.27409
43.115,-77.67,0.27409
43.115,-77.669,0.27409
43.115,-77.667,0.27409
43.115,-77.666,0.27409
43.115,-77.665,0.27409
43.115,-77.663,0.1149
43.115,-77.662,0.1149
43.115,-77.66,0.1149
43.115,-77.659,0.1149
43.115,-77.658,0.1149
43.115,-77.656,0.42267
43.115,-77.655,0.42267
43.115,-77.654,0.1149
43.115,-77.652,0.1149
43.115,-77.651,0.1149
43.115,-77.65,0.1149
43.115,-77.648,0.1149
43.115,-77.647,0.1149
43.115,-77.645,0.1149
43.115,-77.644,0.1149
43.115,-77.643,0.1149
43.115,-77.641,0.33292
43.115,-77.64,0.13889
43.115,-77.639,0.13889
43.115,-77.637,0.13889
43.115,-77.636,0.13889
43.115,-77.635,0.13889
43.115,-77.633,0.13889
43.115,-77.632,0.13889
43.115,-77.631,0.13889
43.115,-77.629,0.21429
43.115,-77.628,0.21429
43.115,-77.626,0.21429
43.115,-77.625,0.21429
43.115,-77.624,0.13889
43.115,-77.622,0.21429
43.115,-77.621,0.21429
43.115,-77.62,0.5
43.115,-77.618,0.21429
43.115,-77.617,0.21429
43.115,-77.616,0.21429
43.115,-77.614,0.21429
43.115,-77.613,0.21429
43.115,-77.611,0.21429
43.115,-77.61,0.21429
43.115,-77.609,0.21429
43.115,-77.607,0.21429
43.115,-77.606,0.21429
43.115,-77.605,0.21429
43.115,-77.603,0.21429
43.115,-77.602,0.21429
43.115,-77.601,0.21429
43.115,-77.599,0.21429
43.115,-77.598,0.21429
43.115,-77.597,0.21429
43.115,-77.595,0.21429
43.115,-77.594,0.21429
43.115,-77.592,0.21429
43.115,-77.591,0.21429
43.115,-77.59,0.3087
43.115,-77.588,0.3087
43.115,-77.587,0.3087
43.115,-77.586,0.3087
43.115,-77.584,0.3087
43.115,-77.583,0.31247
43.115,-77.582,0.31247
43.115,-77.58,0.31247
43.115,-77.579,0.31247
43.115,-77.577,0.31247
43.115,-77.576,0.31247
43.115,-77.575,0.31247
43.115,-77.573,0.31247
43.115,-77.572,0.31247
43.115,-77.571,0.31247
43.115,-77.569,0.31247
43.115,-77.568,0.31247
43.115,-77.567,0.31247
43.115,-77.565,0.31247
43.115,-77.564,0.31247
43.115,-77.562,0.31247
43.115,-77.561,0.31247
43.115,-77.56,0.083283
43.115,-77.558,0.083283
43.115,-77.557,0.083283
43.115,-77.556,0.083283
43.115,-77.554,0.083283
43.115,-77.553,0.083283
43.115,-77.552,0.083283
43.115,-77.55,0.083283
43.115,-77.549,0.083283
43.115,-77.548,0.083283
43.115,-77.546,0.083283
43.115,-77.545,0.083283
43.115,-77.543,0.083283
43.115,-77.542,0.083283
43.115,-77.541,0.083283
43.116,-77.675,0.27409
43.116,-77.674,0.27409
43.116,-77.673,0.27409
43.116,-77.671,0.27409
43.116,-77.67,0.27409
43.116,-77.669,0.27409
43.116,-77.667,0.27409
43.116,-77.666,0.27409
43.116,-77.665,0.27409
43.116,-77.663,0.1149
43.116,-77.662,0.1149
43.116,-77.66,0.1149
43.116,-77.659,0.1149
43.116,-77.658,0.1149
43.116,-77.656,0.1149
43.116,-77.655,0.42267
43.116,-77.654,0.42267
43.116,-77.652,0.1149
43.116,-77.651,0.1149
43.116,-77.65,0.1149
43.116,-77.648,0.1149
43.116,-77.647,0.1149
43.116,-77.645,0.1149
43.116,-77.644,0.1149
43.116,-77.643,0.1149
43.116,-77.641,0.33292
43.116,-77.64,0.13889
43.116,-77.639,0.13889
43.116,-77.637,0.13889
43.116,-77.636,0.13889
43.116,-77.635,0.13889
43.116,-77.633,0.13889
43.116,-77.632,0.13889
43.116,-77.631,0.13889
43.116,-77.629,0.13889
43.116,-77.628,0.21429
43.116,-77.626,0.21429
43.116,-77.625,0.21429
43.116,-77.624,0.21429
43.116,-77.622,0.13889
43.116,-77.621,0.21429
43.116,-77.62,0.21429
43.116,-77.618,0.21429
43.116,-77.617,0.21429
43.116,-77.616,0.21429
43.116,-77.614,0.21429
43.116,-77.613,0.21429
43.116,-77.611,0.21429
43.116,-77.61,0.21429
43.116,-77.609,0.21429
43.116,-77.607,0.21429
43.116,-77.606,0.21429
43.116,-77.605,0.21429
43.116,-77.603,0.21429
43.116,-77.602,0.21429
43.116,-77.601,0.21429
43.116,-77.599,0.21429
43.116,-77.598,0.21429
43.116,-77.597,0.21429
43.116,-77.595,0.21429
43.116,-77.594,0.21429
43.116,-77.592,0.17075
43.116,-77.591,0.3087
43.116,-77.59,0.3087
43.116,-77.588,0.3087
43.116,-77.587,0.3087
43.116,-77.586,0.3087
43.116,-77.584,0.3087
43.116,-77.583,0.31247
43.116,-77.582,0.31247
43.116,-77.58,0.31247
43.116,-77.579,0.31247
43.116,-77.577,0.31247
43.116,-77.576,0.31247
43.116,-77.575,0.31247
43.116,-77.573,0.31247
43.116,-77.572,0.31247
43.116,-77.571,0.31247
43.116,-77.569,0.31247
43.116,-77.568,0.31247
43.116,-77.567,0.31247
43.116,-77.565,0.31247
43.116,-77.564,0.31247
43.116,-77.562,0.31247
43.116,-77.561,0.31247
43.116,-77.56,0.083283
43.116,-77.558,0.083283
43.116,-77.557,0.083283
43.116,-77.556,0.083283
43.116,-77.554,0.083283
43.116,-77.553,0.083283
43.116,-77.552,0.083283
43.116,-77.55,0.083283
43.116,-77.549,0.083283
43.116,-77.548,0.083283
43.116,-77.546,0.083283
43.116,-77.545,0.083283
43.116,-77.543,0.083283
43.116,-77.542,0.083283
43.116,-77.541,0.083283
43.118,-77.675,0.27409
43.118,-77.674,0.27409
43.118,-77.673,0.27409
43.118,-77.671,0.27409
43.118,-77.67,0.27409
43.118,-77.669,0.27409
43.118,-77.667,0.27409
43.118,-77.666,0.27409
43.118,-77.665,0.27409
43.118,-77.663,0.27409
43.118,-77.662,0.1149
43.118,-77.66,0.1149
43.118,-77.659,0.1149
43.118,-77.658,0.1149
43.118,-77.656,0.1149
43.118,-77.655,0.1149
43.118,-77.654,0.42267
43.118,-77.652,0.42267
43.118,-77.651,0.1149
43.118,-77.65,0.1149
43.118,-77.648,0.1149
43.118,-77.647,0.1149
43.118,-77.645,0.1149
43.118,-77.644,0.1149
43.118,-77.643,0.1149
43.118,-77.641,0.33292
43.118,-77.64,0.33292
43.118,-77.639,0.13889
43.118,-77.637,0.13889
43.118,-77.636,0.13889
43.118,-77.635,0.13889
43.118,-77.633,0.13889
43.118,-77.632,0.13889
43.118,-77.631,0.13889
43.118,-77.629,0.13889
43.118,-77.628,0.21429
43.118,-77.626,0.21429
43.118,-77.625,0.13889
43.118,-77.624,0.13889
43.118,-77.622,0.13889
43.118,-77.621,0.13889
43.118,-77.62,0.13889
43.118,-77.618,0.21429
43.118,-77.617,0.21429
43.118,-77.616,0.21429
43.118,-77.614,0.21429
43.118,-77.613,0.21429
43.118,-77.611,0.21429
43.118,-77.61,0.21429
43.118,-77.609,0.21429
43.118,-77.607,0.21429
43.118,-77.606,0.21429
43.118,-77.605,0.21429
43.118,-77.603,0.21429
43.118,-77.602,0.21429
43.118,-77.601,0.21429
43.118,-77.599,0.21429
43.118,-77.598,0.21429
43.118,-77.597,0.17075
43.118,-77.595,0.17075
43.118,-77.594,0.17075
43.118,-77.592,0.3087
43.118,-77.591,0.3087
43.118,-77.59,0.3087
43.118,-77.588,0.3087
43.118,-77.587,0.3087
43.118,-77.586,0.3087
43.118,-77.584,0.11133
43.118,-77.583,0.31247
43.118,-77.582,0.31247
43.118,-77.58,0.31247
43.118,-77.579,0.31247
43.118,-77.577,0.31247
43.118,-77.576,0.31247
43.118,-77.575,0.31247
43.118,-77.573,0.31247
43.118,-77.572,0.31247
43.118,-77.571,0.31247
43.118,-77.569,0.31247
43.118,-77.568,0.31247
43.118,-77.567,0.31247
43.118,-77.565,0.31247
43.118,-77.564,0.31247
43.118,-77.562,0.31247
43.118,-77.561,0.31247
43.118,-77.56,0.083283
43.118,-77.558,0.083283
43.118,-77.557,0.083283
43.118,-77.556,0.083283
43.118,-77.554,0.083283
43.118,-77.553,0.083283
43.118,-77.552,0.083283
43.118,-77.55,0.083283
43.118,-77.549,0.083283
43.118,-77.548,0.083283
43.118,-77.546,0.083283
43.118,-77.545,0.083283
43.118,-77.543,0.083283
43.118,-77.542,0.083283
43.118,-77.541,0.083283
43.12,-77.675,0.27409
43.12,-77.674,0.27409
43.12,-77.673,0.27409
43.12,-77.671,0.27409
43.12,-77.67,0.27409
43.12,-77.669,0.27409
43.12,-77.667,0.27409
43.12,-77.666,0.27409
43.12,-77.665,0.27409
43.12,-77.663,0.27409
43.12,-77.662,0.27409
43.12,-77.66,0.1149
43.12,-77.659,0.1149
43.12,-77.658,0.1149
43.12,-77.656,0.1149
43.12,-77.655,0.1149
43.12,-77.654,0.42267
43.12,-77.652,0.42267
43.12,-77.651,0.1149
43.12,-77.65,0.1149
43.12,-77.648,0.1149
43.12,-77.647,0.1149
43.12,-77.645,0.1149
43.12,-77.644,0.1149
43.12,-77.643,0.1149
43.12,-77.641,0.33292
43.12,-77.64,0.33292
43.12,-77.639,0.33292
43.12,-77.637,0.13889
43.12,-77.636,0.13889
43.12,-77.635,0.13889
43.12,-77.633,0.13889
43.12,-77.632,0.13889
43.12,-77.631,0.13889
43.12,-77.629,0.13889
43.12,-77.628,0.13889
43.12,-77.626,0.13889
43.12,-77.625,0.13889
43.12,-77.624,0.13889
43.12,-77.622,0.13889
43.12,-77.621,0.13889
43.12,-77.62,0.13889
43.12,-77.618,0.21429
43.12,-77.617,0.21429
43.12,-77.616,0.21429
43.12,-77.614,0.21429
43.12,-77.613,1e-05
43.12,-77.611,1e-05
43.12,-77.61,0.21429
43.12,-77.609,0.21429
43.12,-77.607,0.21429
43.12,-77.606,0.21429
43.12,-77.605,0.21429
43.12,-77.603,0.21429
43.12,-77.602,0.17075
43.12,-77.601,0.17075
43.12,-77.599,0.17075
43.12,-77.598,0.17075
43.12,-77.597,0.17075
43.12,-77.595,0.17075
43.12,-77.594,0.3087
43.12,-77.592,0.3087
43.12,-77.591,0.3087
43.12,-77.59,0.3087
43.12,-77.588,0.3087
43.12,-77.587,0.3087
43.12,-77.586,0.3087
43.12,-77.584,0.11133
43.12,-77.583,0.31247
43.12,-77.582,0.31247
43.12,-77.58,0.31247
43.12,-77.579,0.31247
43.12,-77.577,0.31247
43.12,-77.576,0.31247
43.12,-77.575,0.31247
43.12,-77.573,0.31247
43.12,-77.572,0.31247
43.12,-77.571,0.31247
43.12,-77.569,0.31247
43.12,-77.568,0.31247
43.12,-77.567,0.31247
43.12,-77.565,0.31247
43.12,-77.564,0.31247
43.12,-77.562,0.31247
43.12,-77.561,0.083283
43.12,-77.56,0.083283
43.12,-77.558,0.083283
43.12,-77.557,0.083283
43.12,-77.556,0.083283
43.12,-77.554,0.083283
43.12,-77.553,0.083283
43.12,-77.552,0.083283
43.12,-77.55,0.083283
43.12,-77.549,0.083283
43.12,-77.548,0.083283
43.12,-77.546,0.083283
43.12,-77.545,0.083283
43.12,-77.543,0.083283
43.12,-77.542,0.083283
43.12,-77.541,0.083283
43.121,-77.675,0.27409
43.121,-77.674,0.27409
43.121,-77.673,0.27409
43.121,-77.671,0.27409
43.121,-77.67,0.27409
43.121,-77.669,0.27409
43.121,-77.667,0.27409
43.121,-77.666,0.27409
43.121,-77.665,0.27409
43.121,-77.663,0.27409
43.121,-77.662,0.27409
43.121,-77.66,0.27409
43.121,-77.659,0.1149
43.121,-77.658,0.1149
43.121,-77.656,0.1149
43.121,-77.655,0.1149
43.121,-77.654,0.1149
43.121,-77.652,0.42267
43.121,-77.651,0.42267
43.121,-77.65,0.1149
43.121,-77.648,0.1149
43.121,-77.647,0.1149
43.121,-77.645,0.1149
43.121,-77.644,0.1149
43.121,-77.643,0.1149
43.121,-77.641,0.33292
43.121,-77.64,0.33292
43.121,-77.639,0.33292
43.121,-77.637,0.33292
43.121,-77.636,0.33292
43.121,-77.635,0.13889
43.121,-77.633,0.13889
43.121,-77.632,0.13889
43.121,-77.631,0.13889
43.121,-77.629,0.17075
43.121,-77.628,0.17075
43.121,-77.626,0.13889
43.121,-77.625,0.13889
43.121,-77.624,0.13889
43.121,-77.622,0.13889
43.121,-77.621,0.13889
43.121,-77.62,0.13889
43.121,-77.618,0.21429
43.121,-77.617,0.21429
43.121,-77.616,0.21429
43.121,-77.614,1e-05
43.121,-77.613,1e-05
43.121,-77.611,1e-05
43.121,-77.61,1e-05
43.121,-77.609,1e-05
43.121,-77.607,1e-05
43.121,-77.606,0.17075
43.121,-77.605,0.17075
43.121,-77.603,0.17075
43.121,-77.602,0.17075
43.121,-77.601,0.17075
43.121,-77.599,0.17075
43.121,-77.598,0.17075
43.121,-77.597,0.17075
43.121,-77.595,0.27308
43.121,-77.594,0.3087
43.121,-77.592,0.3087
43.121,-77.591,0.3087
43.121,-77.59,0.3087
43.121,-77.588,0.3087
43.121,-77.587,0.3087
43.121,-77.586,0.11133
43.121,-77.584,0.11133
43.121,-77.583,0.31247
43.121,-77.582,0.31247
43.121,-77.58,0.31247
43.121,-77.579,0.31247
43.121,-77.577,0.31247
43.121,-77.576,0.31247
43.121,-77.575,0.31247
43.121,-77.573,0.31247
43.121,-77.572,0.31247
43.121,-77.571,0.31247
43.121,-77.569,0.31247
43.121,-77.568,0.31247
43.121,-77.567,0.31247
43.121,-77.565,0.31247
43.121,-77.564,0.31247
43.121,-77.562,0.31247
43.121,-77.561,0.083283
43.121,-77.56,0.083283
43.121,-77.558,0.083283
43.121,-77.557,0.083283
43.121,-77.556,0.083283
43.121,-77.554,0.083283
43.121,-77.553,0.083283
43.121,-77.552,0.083283
43.121,-77.55,0.083283
43.121,-77.549,0.083283
43.121,-77.548,0.083283
43.121,-77.546,0.083283
43.121,-77.545,0.083283
43.121,-77.543,0.083283
43.121,-77.542,0.083283
43.121,-77.541,0.083283
43.123,-77.675,0.27409
