43.112,-77.675,0.36399
43.112,-77.673,0.36399
43.112,-77.672,0.36399
43.112,-77.671,0.36399
43.112,-77.669,0.36399
43.112,-77.668,0.36399
43.112,-77.667,0.36399
43.112,-77.665,0.36399
43.112,-77.664,0.36399
43.112,-77.662,0.36399
43.112,-77.661,0.36399
43.112,-77.66,0.36399
43.112,-77.658,0.36399
43.112,-77.657,0.36399
43.112,-77.656,0.36399
43.112,-77.654,0.36399
43.112,-77.653,0.36399
43.112,-77.652,0.36399
43.112,-77.65,0.19988
43.112,-77.649,0.19988
43.112,-77.648,0.19988
43.112,-77.646,0.19988
43.112,-77.645,0.19988
43.112,-77.643,0.19988
43.112,-77.642,0.19988
43.112,-77.641,0.1
43.112,-77.639,0.1
43.112,-77.638,0.1
43.112,-77.637,0.1
43.112,-77.635,0.1
43.112,-77.634,0.1
43.112,-77.633,0.1
43.112,-77.631,0.1
43.112,-77.63,0.27586
43.112,-77.629,0.27586
43.112,-77.627,0.27586
43.112,-77.626,0.27586
43.112,-77.624,0.27586
43.112,-77.623,0.27586
43.112,-77.622,1e-05
43.112,-77.62,1e-05
43.112,-77.619,1e-05
43.112,-77.618,1e-05
43.112,-77.616,1e-05
43.112,-77.615,0.27586
43.112,-77.614,0.27586
43.112,-77.612,0.27586
43.112,-77.611,0.27586
43.112,-77.61,0.27586
43.112,-77.608,0.27586
43.112,-77.607,1e-05
43.112,-77.606,1e-05
43.112,-77.604,1e-05
43.112,-77.603,1e-05
43.112,-77.601,1e-05
43.112,-77.6,1e-05
43.112,-77.599,1e-05
43.112,-77.597,1e-05
43.112,-77.596,1e-05
43.112,-77.595,1e-05
43.112,-77.593,1e-05
43.112,-77.592,1e-05
43.112,-77.591,1e-05
43.112,-77.589,1e-05
43.112,-77.588,0.13228
43.112,-77.587,0.13228
43.112,-77.585,0.13228
43.112,-77.584,0.17339
43.112,-77.582,0.17339
43.112,-77.581,0.17339
43.112,-77.58,0.17339
43.112,-77.578,0.17339
43.112,-77.577,0.17339
43.112,-77.576,0.17339
